"Antes da Fazenda","Fertilizantes, Inoculantes e Nutrição Vegetal","Massari",https://massari.com.br,"Salto de Pirapora",SP
"Antes da Fazenda","Fertilizantes, Inoculantes e Nutrição Vegetal","Microgeo",https://microgeo.com.br,"Limeira",SP
"Antes da Fazenda","Fertilizantes, Inoculantes e Nutrição Vegetal","Novatero BioAg",https://novatero.com.br,"Joinville",SC
"Antes da Fazenda","Fertilizantes, Inoculantes e Nutrição Vegetal","Omega Agro",https://omegaagro.com.br,"Canoas",RS
"Antes da Fazenda","Fertilizantes, Inoculantes e Nutrição Vegetal","Openeem",https://openeem.life,"São Paulo",SP
"Antes da Fazenda","Fertilizantes, Inoculantes e Nutrição Vegetal","OrganoGran",https://organogran.com.br,"Paranoá",DF
"Antes da Fazenda","Fertilizantes, Inoculantes e Nutrição Vegetal","Pilar",https://pilaragroecologico.com.br,"Bom Retiro",SC
"Antes da Fazenda","Fertilizantes, Inoculantes e Nutrição Vegetal","Probiom",https://probiom.com.br,"Campinas",SP
"Antes da Fazenda","Fertilizantes, Inoculantes e Nutrição Vegetal","Revbio",https://linkedin.com/company/revbio,"Paulínia",SP
"Antes da Fazenda","Fertilizantes, Inoculantes e Nutrição Vegetal","SelenoLife",https://selenolife.com.br,"São Paulo",SP
"Antes da Fazenda","Fertilizantes, Inoculantes e Nutrição Vegetal","Solo Sapiens",https://solosapiens.com.br,"Bragança Paulista",SP
"Antes da Fazenda","Fertilizantes, Inoculantes e Nutrição Vegetal","Sumabio Biocomposto para plantas",https://instagram.com/amazonagrotech,"Belém",PA
"Antes da Fazenda","Fertilizantes, Inoculantes e Nutrição Vegetal","Superbac",https://superbac.com.br,"Cotia",SP
"Antes da Fazenda","Fertilizantes, Inoculantes e Nutrição Vegetal","Tns Nanotecnologia",https://tnsolution.com.br,"Florianópolis",SC
"Antes da Fazenda","Fertilizantes, Inoculantes e Nutrição Vegetal","Vital Force",https://vitalforce.com.br,"Barretos",SP
"Antes da Fazenda","Fertilizantes, Inoculantes e Nutrição Vegetal","Vittia Fertilizantes e Biologicos",https://vittia.com.br,"São Joaquim da Barra",SP
"Antes da Fazenda","Fertilizantes, Inoculantes e Nutrição Vegetal","YBY Inovações Biotecnológicas",https://pb.programacentelha.com.br/es1/empresa/yby-inovacoesbiotecnologicas,"João Pessoa",PB
"Antes da Fazenda","Genômica e Reprodução Animal","Agropartners",https://agropartnersconsulting.com,"Araçatuba",SP
"Antes da Fazenda","Genômica e Reprodução Animal","B.tools",https://btools.agr.br,"Videira",SC
"Antes da Fazenda","Genômica e Reprodução Animal","Biomin Biotecnologia",https://biomin.com.br,"Divinópolis",MG
"Antes da Fazenda","Genômica e Reprodução Animal","Cellen",https://cellen.com.br,"Rio de Janeiro",RJ
"Antes da Fazenda","Genômica e Reprodução Animal","Evolutta Agro",https://evolutta-agro.com,"Ribeirão Preto",SP
"Antes da Fazenda","Genômica e Reprodução Animal","FastBio",https://fastbio.com.br,"Ribeirão Preto",SP
"Antes da Fazenda","Genômica e Reprodução Animal","Gentros",https://gentros.com.br,"Paulínia",SP
"Antes da Fazenda","Genômica e Reprodução Animal","iBiotech",https://cietec.org.br/project/ibiotech,"São Paulo",SP
"Antes da Fazenda","Genômica e Reprodução Animal","Inprenha",https://inprenha.com.br,"Jaboticabal",SP
"Antes da Fazenda","Genômica e Reprodução Animal","Invitra",https://invitra.com.br,"Ribeirão Preto",SP
"Antes da Fazenda","Genômica e Reprodução Animal","Kimera Biotecnologia",https://kimerabiotecnologia.com,"Ribeirão Preto",SP
"Antes da Fazenda","Genômica e Reprodução Animal","Krom (Cotton Droplet)",https://krom.com.br/cotton.html,"São Paulo",SP
"Antes da Fazenda","Genômica e Reprodução Animal","MetaQuantiON",https://metaquantion.com,"Piracicaba",SP
"Antes da Fazenda","Genômica e Reprodução Animal","Plate Form Biotecnologia",https://www.esalqtec.com.br/site/atuante-na-area-de-biotecnologia-a-plate-form-biotechnology-inicia-sua-pre-incubacao-na-esalqtec/,"Piracicaba",SP
"Antes da Fazenda","Genômica e Reprodução Animal","Regenera Stem Cells",https://regeneravet.com.br,"Campinas",SP
"Antes da Fazenda","Genômica e Reprodução Animal","RG Genética",https://rggenetica.com.br,"Água Boa",MT
"Antes da Fazenda","Genômica e Reprodução Animal","rheabiotech",https://rheabiotech.com.br,"Campinas",SP
"Antes da Fazenda","Genômica e Reprodução Animal","WTA",https://wtavet.com.br,"Cravinhos",SP
"Antes da Fazenda","Marketplace de Insumos para o Agronegócio","Agrifacil",https://fb.com/agrifacil.ltda,"Santa Cruz do Sul",RS
"Antes da Fazenda","Marketplace de Insumos para o Agronegócio","Agro Vant",https://facebook.com/pages/Agrovant-Com%C3%A9rcio-de-Produtos-Agr%C3%ADcolas-Ltda/162487720811584,"Jaboticabal",SP
"Antes da Fazenda","Marketplace de Insumos para o Agronegócio","agro2business",https://agro2business.com,"Taboão da Serra",SP
"Antes da Fazenda","Marketplace de Insumos para o Agronegócio","Agroaki",https://agroaki.com.br,"Lavras",MG
"Antes da Fazenda","Marketplace de Insumos para o Agronegócio","Agroper",https://agroper.com.br,"Lajeado",RS
"Antes da Fazenda","Marketplace de Insumos para o Agronegócio","AhGRO",https://ahgro.com.br,"Campinas",SP
"Antes da Fazenda","Marketplace de Insumos para o Agronegócio","Alfakit",https://alfakit.com.br,"Florianópolis",SC
"Antes da Fazenda","Marketplace de Insumos para o Agronegócio","AMD Agro",https://amdagro.com.br,"Tangará da Serra",MT
"Antes da Fazenda","Marketplace de Insumos para o Agronegócio","AquaIn /Aqua Insumos",https://aquainsumos.com.br,"Londrina",PR
"Antes da Fazenda","Marketplace de Insumos para o Agronegócio","Colhesul Peças Agrícolas",https://colhesul.com.br,"Independência",RS
"Antes da Fazenda","Marketplace de Insumos para o Agronegócio","e.agro",https://eagrobrasil.com,"Registro",SP
"Antes da Fazenda","Marketplace de Insumos para o Agronegócio","Insumo Agrícola",https://insumoagricola.com.br,"São Paulo",SP
"Antes da Fazenda","Marketplace de Insumos para o Agronegócio","LeveAgro",https://leveagro.com,"São Paulo",SP
"Antes da Fazenda","Marketplace de Insumos para o Agronegócio","Negocia Agro",https://negociaagro.com.br,"Poços de Caldas",MG
"Antes da Fazenda","Marketplace de Insumos para o Agronegócio","npk soluções",https://npksolucoes.com.br,"São Paulo",SP
"Antes da Fazenda","Marketplace de Insumos para o Agronegócio","Produtor Agro",https://produtoragro.com.br,"São Paulo",SP
"Antes da Fazenda","Marketplace de Insumos para o Agronegócio","Solo Sagrado",https://solosagrado.com,"Mogi Guaçu",SP
"Antes da Fazenda","Nutrição e Saúde Animal","AgroForte",https://agroforte.ind.br,"Biguaçu",SC
"Antes da Fazenda","Nutrição e Saúde Animal","Animal Flower",https://animalflower.com.br,"São Paulo",SP
"Antes da Fazenda","Nutrição e Saúde Animal","Arenales Homeopatianimal",https://arenales.com.br,"Presidente Prudente",SP
"Antes da Fazenda","Nutrição e Saúde Animal","Auster",https://austernutri.com.br,"Hortolândia",SP
"Antes da Fazenda","Nutrição e Saúde Animal","Bio - Sano",https://wcsasistemas.com/empresas/Parana/35/bio-sano-industriade-produtos-farmacos-ltda-mebio-sano-tecnologia-em-saudeanimal.php,"Toledo",PR
"Antes da Fazenda","Nutrição e Saúde Animal","Decoy",https://decoysmart.com,"Ribeirão Preto",SP
"Antes da Fazenda","Nutrição e Saúde Animal","Farmacore",https://farmacore.com.br,"Ribeirão Preto",SP
"Antes da Fazenda","Nutrição e Saúde Animal","GenoBiomas Biotecnologia",https://linkedin.com/company/genobiomas,"São José dos Campos",SP
"Antes da Fazenda","Nutrição e Saúde Animal","Global Saúde Brasil",https://globalsaudebrasil.com.br,"Rio de Janeiro",RJ
"Antes da Fazenda","Nutrição e Saúde Animal","Imeve",https://imeve.com.br,"Jaboticabal",SP
"Antes da Fazenda","Nutrição e Saúde Animal","Insect Technologies Intech Brasil",https://linkedin.com/company/insecttechnologies-brasil,"Uberlândia",MG
"Antes da Fazenda","Nutrição e Saúde Animal","Kayros",https://kayrosambiental.com.br,"Paulínia",SP
"Antes da Fazenda","Nutrição e Saúde Animal","Pró.Campo Nutrição Animal",https://pcampo.com.br,"Londrina",PR
"Antes da Fazenda","Nutrição e Saúde Animal","Salus",https://salusgroup.com.br,"Santo Antônio de Posse",SP
"Antes da Fazenda","Nutrição e Saúde Animal","Symbiotec",https://icorpsbrasil.com.br/symbiotec,"Piracicaba",SP
"Antes da Fazenda","Nutrição e Saúde Animal","Tecnoblock",https://tecnoblocknutri.com.br,"Campo Grande",MS
"Antes da Fazenda","Nutrição e Saúde Animal","Vitafort",https://vitafort.com.br,"Ribeirão Preto",SP
"Antes da Fazenda","Nutrição e Saúde Animal","Yes",https://yes.ind.br,"Campinas",SP
"Antes da Fazenda","Nutrição e Saúde Animal","Ylive",https://ylive.com.br,"São Paulo",SP
"Antes da Fazenda","Sementes, Mudas e Genômica Vegetal","ADWACannabis",https://adwacannabis.com.br,"Viçosa",MG
"Antes da Fazenda","Sementes, Mudas e Genômica Vegetal","AgroFour",https://agrofoursc.com.br,"Joinville",SC
"Antes da Fazenda","Sementes, Mudas e Genômica Vegetal","Bejo",https://bejo.com.br,"Bragança Paulista",SP
"Antes da Fazenda","Sementes, Mudas e Genômica Vegetal","Bioclone",https://bioclone.com.br,"Eusébio",CE
"Antes da Fazenda","Sementes, Mudas e Genômica Vegetal","Biome4all",https://biome4all.com.br,"São Paulo",SP
"Antes da Fazenda","Sementes, Mudas e Genômica Vegetal","BPI",https://bpibiotecnologia.com.br,"Botucatu",SP
"Antes da Fazenda","Sementes, Mudas e Genômica Vegetal","Brasil Agritest",https://brasilagritest.com,"São Carlos",SP
"Antes da Fazenda","Sementes, Mudas e Genômica Vegetal","Demetra",https://demetraagronegocios.com.br,"Toledo",PR
"Antes da Fazenda","Sementes, Mudas e Genômica Vegetal","Difusa Cultivares",https://orionparque.com/portfolioitem/difusa-cultivares,"Lages",SC
"Antes da Fazenda","Sementes, Mudas e Genômica Vegetal","Dinastia Genética",https://linkedin.com/company/dinastiagen%C3%A9tica-ltda,"Sertãozinho",SP
"Antes da Fazenda","Sementes, Mudas e Genômica Vegetal","DIOXD",https://dioxd.com,"Luís Eduardo Magalhães",BA
"Antes da Fazenda","Sementes, Mudas e Genômica Vegetal","ekoating",https://ekoating.com,"Curitiba",PR
"Antes da Fazenda","Sementes, Mudas e Genômica Vegetal","GoGenetic",https://gogenetic.com.br,"Curitiba",PR
"Antes da Fazenda","Sementes, Mudas e Genômica Vegetal","Image pesquisas",https://imagepesquisas.com.br,"Fortaleza",CE
"Antes da Fazenda","Sementes, Mudas e Genômica Vegetal","Lotan",https://startagro.agr.br/perfil-startagrocomo-a-lotan-esta-criandodefensivos-sustentaveis,"São Paulo",SP
"Antes da Fazenda","Sementes, Mudas e Genômica Vegetal","Native Plant Technology",https://facebook.com/nativeptech,"Piracicaba",SP
"Antes da Fazenda","Sementes, Mudas e Genômica Vegetal","Pangea biotec",https://pangeiabiotech.com,"Campinas",SP
"Antes da Fazenda","Sementes, Mudas e Genômica Vegetal","PIRAÍ Sementes",https://pirai.com.br,"Piracicaba",SP
"Antes da Fazenda","Sementes, Mudas e Genômica Vegetal","Plante Sempre",https://plantesempre.com.br,"Chapecó",SC
"Antes da Fazenda","Sementes, Mudas e Genômica Vegetal","Pro - Clone",https://proclone.com.br,"Holambra",SP
"Antes da Fazenda","Sementes, Mudas e Genômica Vegetal","Verdartis",https://verdartis.com.br,"Ribeirão Preto",SP
"Antes da Fazenda","Sementes, Mudas e Genômica Vegetal","Verde Nativo",https://verdenativo.com.br,"Bragança Paulista",SP
"Antes da Fazenda","Sementes, Mudas e Genômica Vegetal","Vertron",https://vertron.com.br,"Londrina",PR
"Antes da Fazenda","Sementes, Mudas e Genômica Vegetal","Viveiro Nativo",https://viveironativo.com.br,"Patos de Minas",MG
"Dentro da Fazenda","Apicultura e Polinização","Agrobee",https://agrobee.net,"Ribeirão Preto",SP
"Dentro da Fazenda","Apicultura e Polinização","GeoApis",https://geoapis.tech,"Piracicaba",SP
"Dentro da Fazenda","Conectividade e Telecomunicação","Becon",https://becon.com.br,"Joinville",SC
"Dentro da Fazenda","Conectividade e Telecomunicação","BST Networks",https://bstnetworks.com.br,"Curitiba",PR
"Dentro da Fazenda","Conectividade e Telecomunicação","Global Press",https://globalpress.com.br,"Jaguariaíva",PR
"Dentro da Fazenda","Conectividade e Telecomunicação","Meltech",https://meltech.com.br,"Recife",PE
"Dentro da Fazenda","Conectividade e Telecomunicação","Pluginbot",https://pluginbot.ai,"São Paulo",SP
"Dentro da Fazenda","Conectividade e Telecomunicação","Verde Telecom",https://linkedin.com/company/verdetelecom,"São Paulo",SP
"Dentro da Fazenda","Conteúdo, Educação, Mídia Social","Abraseda",https://facebook.com/Abraseda,"Londrina",PR
"Dentro da Fazenda","Conteúdo, Educação, Mídia Social","Ag.In",https://agin.agr.br,"Uberlândia",MG
"Dentro da Fazenda","Conteúdo, Educação, Mídia Social","Agricultura Simples",https://agriculturasimples.com.br,"Curitiba",PR
"Dentro da Fazenda","Conteúdo, Educação, Mídia Social","AgriLearning",https://agrilearning.com.br,"Ribeirão Preto",SP
"Dentro da Fazenda","Conteúdo, Educação, Mídia Social","Agripoint",https://agripoint.com.br,"Piracicaba",SP
"Dentro da Fazenda","Conteúdo, Educação, Mídia Social","Agrischool",https://agrischool.com.br,"Porto Alegre",RS
"Dentro da Fazenda","Conteúdo, Educação, Mídia Social","AgroAdvance",https://agroadvance.com.br,"Piracicaba",SP
"Dentro da Fazenda","Conteúdo, Educação, Mídia Social","AgroInsight",https://agroinsight.com.br,"Luís Eduardo Magalhães",BA
"Dentro da Fazenda","Conteúdo, Educação, Mídia Social","Agromic",https://agromic.com.br,"Piracicaba",SP
"Dentro da Fazenda","Conteúdo, Educação, Mídia Social","Agronews",https://agronewsbrasil.com.br,"Cuiabá",MT
"Dentro da Fazenda","Conteúdo, Educação, Mídia Social","AgroSchool",https://agroschool.com.br,"Uberlândia",MG
"Dentro da Fazenda","Conteúdo, Educação, Mídia Social","Agrotrust",https://agrotrust.wixsite.com/agrotrust,"Londrina",PR
"Dentro da Fazenda","Conteúdo, Educação, Mídia Social","Alimentares",https://alimentares.com,"Santo André",SP
"Dentro da Fazenda","Conteúdo, Educação, Mídia Social","APagri",https://apagri.com.br,"Piracicaba",SP
"Dentro da Fazenda","Conteúdo, Educação, Mídia Social","Beefpoint",https://beefpoint.com.br,"Piracicaba",SP
